id,account_type,date_joined,headline,industry,location,answer_count_total,karma_points,notification_setting,topics_followed
3799,P,2014-09-01 23:46:50.292524,UX and UI Designer [Freelance],E-Learning,San Francisco Bay Area,2,16,,"[u'design', u'graphic', u'css', u'html', u'web']"
4702,P,2014-12-08 13:48:20.407343,"Creating CLARITY, ENERGY, and VISION in your work and your organization ‣ Trainer & Consultant",Personal and Organizational Development ,"Bozeman, Montana",1,46,W,[u'passions']
8263,P,2015-11-13 01:23:04.228643,"Vice President, MedAssets",Hospital & Health Care,Dallas/Fort Worth Area,0,1,,[]
7618,E,2015-10-06 13:31:20.255281,,,,0,1,,[]
7619,P,2015-10-06 14:09:13.469589,Senior Software Engineer at Zynga,Higher Education,San Francisco Bay Area,3,16,,"[u'computerengineering', u'gaming-industry', u'higher-education', u'unity3d']"
7621,P,2015-10-06 14:45:21.001403,Software Engineer,Computer Software,San Francisco Bay Area,3,1,,[u'computer-software']
7622,P,2015-10-06 14:47:38.651805,Accounting Manager at Zynga,Accounting,San Francisco Bay Area,2,1,,[u'accounting']
7624,P,2015-10-06 14:57:52.813089,Patent Prosecution & Litigation | Intellectual Property Strategy | M&A | Licensing,Law Practice,San Francisco Bay Area,3,16,,[u'law-practice']
7625,E,2015-10-06 15:39:15.495267,,,,0,1,,[]
5826,S,2015-04-09 09:36:50.314732,,, Boston,0,311,,"[u'military', u'police-officer', u'firefighter']"
7628,P,2015-10-06 18:18:52.093685,Senior Product Manager at Zynga,Internet,San Francisco Bay Area,0,1,,[u'internet']
7650,S,2015-10-08 12:36:54.151605,,,Palmdale,0,1,,[]
7631,E,2015-10-07 08:56:47.226020,,,,0,1,,[]
7632,P,2015-10-07 09:45:39.347382,"Site Director, Zynga Games Ireland",Entertainment,Ireland,0,1,,"[u'games', u'project', u'project-management']"
7633,S,2015-10-07 11:29:17.203354,,,New York,0,1,,[]
7634,P,2015-10-07 13:11:47.227805,Senior Producer - Zynga,Video Games,"Austin, TX",0,1,,"[u'video-games', u'entertainment']"
7636,P,2015-10-07 13:14:56.363584,Senior Technical Artist at Zynga,Gambling & Casinos,"Austin, Texas Area",2,1,,"[u'art', u'animation']"
7637,P,2015-10-07 13:29:21.470352,2D Artist/Generalist at Zynga,Entertainment,San Francisco Bay Area,1,1,,[u'entertainment']
7638,P,2015-10-07 13:34:26.934504,QA Lead At Xynga,Computer Games,"Austin, Texas Area",3,1,,[u'computer-games']
7639,P,2015-10-07 13:41:18.778549,Art Director,Entertainment,Austin Texas,3,1,,[u'entertainment']
7627,S,2015-10-06 16:50:01.302737,,,"Questions asked by students in the classroom, on the streets, in conversation, and anywhere else!",0,691,,"[u'college', u'doctor', u'medicine', u'health-care', u'university', u'pathology', u'college-applications', u'scholarships', u'medical-school', u'event-planning', u'volunteer', u'debt', u'general-surgery', u'volunteering', u'medical-education', u'staying-out-of-debt.', u'time-management', u'content', u'content-creation', u'content-curation', u'content-delivery', u'content-writing', u'do-volunteer-work', u'grants', u'multi-tasking', u'scheduling', u'task-analysis', u'task-management', u'test-management', u'test-methodologies', u'test-strategy', u'volunteerism', u'web-content-writing']"
7641,P,2015-10-07 15:15:58.299026,Product Manager at Zynga,Design,"Toronto, Canada Area",3,16,,[u'design']
7651,P,2015-10-08 12:55:04.467496,Student at West Virginia University,Individual & Family Services,Greater Pittsburgh Area,1,1,,"[u'psychology', u'research', u'counseling', u'graduate-school', u'career-counseling']"
7643,P,2015-10-07 18:41:41.708469,PhD Candidate,Computer Hardware,San Francisco Bay Area,3,16,,"[u'education', u'games', u'computer-science-phd', u'computer-hardware']"
5532,S,2015-03-23 17:08:03.179074,,,Los Angeles,0,46,,[]
7644,P,2015-10-07 21:02:21.866827,Data Professional,Financial Services,San Francisco Bay Area,3,46,,[u'financial-services']
7635,P,2015-10-07 13:13:18.745247,Animator at Zynga,Animation,"Austin, Texas Area",3,31,,"[u'animation', u'cartoons', u'cartooning']"
7645,P,2015-10-07 22:34:54.086770,Director of Product at NCSoft,Internet,San Francisco Bay Area,0,1,,[u'internet']
7646,P,2015-10-07 22:42:53.863376,Operations Professional,Internet,San Francisco Bay Area,0,1,,[u'internet']
5804,S,2015-04-08 22:28:07.520637,,,,0,1,,[]
7647,P,2015-10-08 01:50:40.823003,Vice President of Programs at Ing Foundation,Nonprofit Organization Management,San Francisco Bay Area,0,1,,[u'human-rights']
8096,P,2015-11-04 15:05:36.994079,Master Police Officer,Law Enforcement,Washington D.C. Metro Area,0,1,,[u'law-enforcement']
7615,S,2015-10-06 00:57:13.730571,,,Tiruvarur,0,1,,[]
7629,P,2015-10-06 19:07:40.376856,Reading Tutor at AmeriCorps,Government Administration,"Lakeland, Florida Area",0,1,,[]
7642,P,2015-10-07 17:32:13.472314,"Accountant, Financial Analyst, Marketing Specialist",Marketing,Greater Los Angeles Area,24,361,,"[u'finance', u'marketing', u'accounting', u'video-game', u'careers', u'accountant', u'career-path', u'finances', u'marketing-and-advertising']"
5981,P,2015-04-25 06:32:35.521705,Registered Nurse at Boone Hospital Center,Hospital & Health Care,"Columbia, Missouri Area",24,91,,[u'nursing']
7620,P,2015-10-06 14:42:58.349976,Senior Software Engineer at Zynga,Computer Software,San Francisco Bay Area,5,16,,"[u'programming', u'games', u'computer-software', u'mobile', u'mobile-games']"
3512,S,2014-06-10 08:19:16.715966,,,Gauteng,0,1,,[]
7652,P,2015-10-08 13:07:30.968133,Social Impact at LinkedIn,INTERNET,San Francisco Bay Area,4,16,,[u'internet']
7649,P,2015-10-08 12:14:12.538526,Product Manager at foursquare,Computer Software,San Francisco Bay Area,0,1,,"[u'computer-software', u'mobile']"
7657,P,2015-10-08 14:19:19.896005,Senior 3D Artist,Computer Games,San Francisco Bay Area,0,1,,[u'computer-games']
8094,P,2015-11-04 14:02:36.290408,Principal Mechanical Engineer at Solectria - A Yaskawa Company,Renewables & Environment,Greater Boston Area,0,1,,[u'mechanical-engineering']
7653,P,2015-10-08 13:21:11.399803,Designer at SieMatic Boston,Design,Greater Boston Area,0,1,,[u'design']
7654,P,2015-10-08 13:38:08.455638,"Lighting, Compositing, Supervision",Computer Games,San Francisco Bay Area,3,1,,"[u'computer-games', u'visual-arts']"
7655,P,2015-10-08 13:40:29.019287,QA Engineer I at Zynga,Computer Games,San Francisco Bay Area,4,1,,[u'computer-games']
7656,P,2015-10-08 13:47:42.198304,Senior Software Engineer at Zynga,Information Technology and Services,San Francisco Bay Area,3,31,,[]
7658,S,2015-10-08 14:35:22.533905,,,New York,0,106,,"[u'nurse', u'nurse-practitioner', u'registered-nurses']"
7661,P,2015-10-08 14:37:47.071029,Executive Chef at Zynga,Computer Games,San Francisco Bay Area,3,1,,"[u'cooking', u'computer-games']"
7665,S,2015-10-08 14:39:22.336883,,,New York,0,1,,[]
6242,P,2015-05-07 08:53:48.382731,"VP, Corporate Real Estate Solutions at Barclays Bank",Banking,Greater Philadelphia Area,5,31,,"[u'management', u'leadership', u'project-management', u'customer-service', u'relationship-management']"
8515,P,2015-11-30 10:27:41.094976,"Songwriter, Voice Teacher, Wild Horse Advocate",Music,Greater New York City Area,1,1,,[u'music']
8262,P,2015-11-12 22:23:16.108798,"Senior Counsel at CBRE, Inc.",Real Estate,Dallas/Fort Worth Area,1,1,,[]
4559,S,2014-11-24 12:48:17.015304,,,Boston,0,106,,"[u'business', u'politics', u'political']"
7668,S,2015-10-08 14:45:04.035963,,,New York,0,1,,[]
5236,P,2015-03-06 13:01:11.904639,"Of Counsel at Greenberg Traurig, LLP",Law Practice,Greater New York City Area,3,16,,"[u'law', u'intellectual-property', u'law-practice', u'licensing']"
2499,S,2014-03-17 17:12:59.115303,,,San Jose,0,471,D,"[u'career-decision', u'athlete', u'genetics']"
7672,P,2015-10-08 18:34:19.760443,"Sales Operations and Marketing Manager, Dynamics CRM Administrator",Telecommunications,Dallas/Fort Worth Area,4,16,,"[u'marketing', u'sales', u'leadership', u'contractors', u'field', u'project-management', u'telecommunications', u'time-management', u'database', u'volunteer-management', u'working-with-kids']"
7673,S,2015-10-08 19:08:41.390651,,,,0,1,,[]
7674,P,2015-10-08 20:40:29.914267,Senior Software Engineer at Zynga,Computer Games,San Francisco Bay Area,3,1,,[u'computer-games']
7685,S,2015-10-09 12:40:34.853573,,,,0,1,,[]
7675,S,2015-10-09 00:03:46.975434,,,,0,16,,[]
7700,P,2015-10-09 14:05:57.904393,Turning Privacy into Products @ LinkedIn,COMPUTER_SOFTWARE,San Francisco Bay Area,4,16,W,[u'entrepreneurship']
7677,P,2015-10-09 01:52:24.432840,Art/Creative Director at Zynga,Computer Games,San Francisco Bay Area,3,1,,[u'computer-games']
7678,P,2015-10-09 02:42:11.377931,Senior Engineering Manager at Zynga,Internet,"Bengaluru Area, India",0,1,,[u'internet']
7679,P,2015-10-09 11:07:34.057516,Senior Technical Artist at Zynga,Animation,Greater Chicago Area,3,46,,[u'animation']
8780,P,2015-12-09 22:35:43.336567,"Game designer, developer, tester",Entertainment,"San Antonio, Texas Area",3,16,,"[u'video-game', u'entertainment', u'game-design', u'testing', u'software-engineering', u'software-development']"
8680,P,2015-12-05 09:42:21.250799,Seabee US Navy,Military,Greater Los Angeles Area,3,1,,"[u'military', u'management', u'mechanics', u'leadership', u'military-experience', u'stress', u'physical-fitness']"
3309,S,2014-05-12 12:31:28.728351,,,San Jose,0,1,,"[u'arts', u'graphic-design', u'visual-arts']"
7682,S,2015-10-09 12:40:05.736820,,,San Jose,0,1,,[]
7683,S,2015-10-09 12:40:17.350138,,,San Jose ,0,1,,"[u'teaching', u'sociology', u'therapy', u'therapist', u'teenagers']"
7684,S,2015-10-09 12:40:33.610337,,,San Jose,0,1,,[]
7686,S,2015-10-09 12:40:46.626236,,,San Jose,0,1,,[]
7680,S,2015-10-09 12:10:39.156636,,,Cagayan de Oro City,0,51,,[]
7690,S,2015-10-09 12:41:18.102765,,,San Jose,0,1,,[]
7691,S,2015-10-09 12:41:18.786283,,,San Jose,0,1,,[]
7660,S,2015-10-08 14:37:25.087873,,,New york,0,46,,[]
7662,S,2015-10-08 14:37:57.795615,,,New york,0,1,,[]
7663,S,2015-10-08 14:38:29.853565,,,New York,0,1,,"[u'veterinarian', u'animal-health', u'modeling']"
7664,S,2015-10-08 14:39:15.133018,,,New york,0,61,,[u'law']
7666,S,2015-10-08 14:40:31.688706,,,New york city,0,1,,[]
7667,S,2015-10-08 14:43:36.720074,,,New york,0,1,,[]
7669,S,2015-10-08 14:47:58.719892,,,Bronx,0,1,,[]
7670,S,2015-10-08 14:57:55.995225,,,New york ,0,1,,[]
7688,S,2015-10-09 12:40:58.583464,,,San Jose,0,1,I,"[u'sociology', u'children', u'society']"
7689,S,2015-10-09 12:41:13.249866,,,San jose,0,1,,[]
7687,S,2015-10-09 12:40:55.757650,,,San Jose,0,16,,[]
7692,S,2015-10-09 12:41:29.311290,,,San Jose ,0,1,,[]
7694,S,2015-10-09 12:42:22.575247,,,San Jose,0,1,,[]
7671,E,2015-10-08 15:40:45.674284,,,,0,1,,[]
7696,S,2015-10-09 12:43:29.276609,,,,0,61,,[]
7697,S,2015-10-09 12:43:42.395945,,,San Jose,0,1,,[]
6696,S,2015-06-03 11:42:42.822866,,,Manhattan,0,31,,[]
7701,P,2015-10-09 14:06:08.619594,Staff Technical Program Manager at LinkedIn,INFORMATION_TECHNOLOGY_AND_SERVICES,San Francisco Bay Area,2,16,W,"[u'marketing', u'project-management']"
7699,P,2015-10-09 14:05:49.036256,Connecting talent with opportunity for good.,INTERNET,San Francisco Bay Area,1,1,,"[u'marketing', u'nonprofit', u'internet', u'nonprofits']"
7693,S,2015-10-09 12:41:45.242723,,,San Jose,0,1,,[]
7703,P,2015-10-09 14:07:29.783427,Connecting Veteran Talent With Opportunity | Marine Veteran,INTERNET,San Francisco Bay Area,4,1,,"[u'accounting', u'military', u'leadership', u'startup', u'internet', u'military-experience', u'startups']"
7698,P,2015-10-09 14:05:33.345707,Engineering Director at LinkedIn,INTERNET,San Francisco Bay Area,0,1,,"[u'engineering', u'management', u'software', u'scientist', u'internet']"
7704,P,2015-10-09 14:10:49.616197,Software Engineer at LinkedIn,Computer Software,San Francisco Bay Area,1,1,I,"[u'college', u'computer', u'college-major', u'college-bound', u'computer-software']"
7702,P,2015-10-09 14:06:44.306835,Sr. Software Test Engineer ,INTERNET,San Francisco Bay Area,2,1,W,[u'internet']
7681,S,2015-10-09 12:39:25.157128,,,San Jose,0,36,N,"[u'biology', u'computer-science', u'medical-field', u'pathology', u'pathologist', u'biotech', u'biotechnology', u'bioinformatics', u'computational-biology']"
8095,P,2015-11-04 14:07:25.668269,.,Entertainment,Greater Atlanta Area,2,1,,"[u'entertainment', u'music-industry']"
7705,P,2015-10-09 14:13:33.517250,Talent Management at LinkedIn,HUMAN_RESOURCES,San Francisco Bay Area,1,1,,"[u'organization', u'talent']"
7706,P,2015-10-09 14:19:39.774443,,,,0,1,,"[u'business', u'technology', u'linkedin']"
7707,P,2015-10-09 15:10:22.853606,Lead Producer at Zynga,Entertainment,San Francisco Bay Area,3,16,,"[u'technology', u'tech', u'entertainment']"
7750,P,2015-10-13 03:24:37.947446,Software Engineer at Zynga,iOS Development,Greater New York City Area,3,31,,"[u'game-development', u'higher-education']"
7709,P,2015-10-09 17:08:27.666681,Senior Instrument and Control,Oil & Energy,Egypt,0,1,,[]
7710,P,2015-10-09 17:38:18.055363,Senior Producer at Zynga,Computer Games,San Francisco Bay Area,3,1,,[u'computer-games']
7712,P,2015-10-09 17:56:49.800886,Software Engineer at Zynga,Computer Games,San Francisco Bay Area,3,1,,"[u'engineer', u'programming', u'software', u'programmer', u'games', u'videogames', u'java', u'computer-games']"
7714,P,2015-10-09 19:51:49.974726,Data Analyst at Zynga,Analytics/Technology,San Francisco Bay Area,1,1,,"[u'analysis', u'big-data', u'data-analysis']"
7715,S,2015-10-09 20:54:36.608044,,,,0,1,,[]
7716,S,2015-10-09 21:39:03.074127,,,,0,6,,[]
7717,P,2015-10-10 00:50:53.110747,Co-Founder of Quill.org,E-Learning,Greater New York City Area,0,1,,[]
7729,P,2015-10-12 14:21:09.505641,Senior Counsel at Zynga,Law Practice,San Francisco Bay Area,3,16,,[u'law-practice']
5665,E,2015-03-25 21:06:32.481022,,,"Lee, MA",0,1,,[]
7719,P,2015-10-10 18:57:58.566610,CEO | Start-up Mentor | Social Sector Innovator,Social enterprise/Start-ups,Greater San Diego Area,0,1,,"[u'entrepreneurship', u'healthcare', u'leadership', u'non-profit', u'healthcare-technology', u'start-ups']"
7720,P,2015-10-11 02:50:43.570570,Engineering Manager at Zynga,Information Technology and Services,San Francisco Bay Area,3,1,,"[u'management', u'computer-science', u'software-engineering', u'software-development']"
7730,P,2015-10-12 14:33:59.212276,Lead Service Delivery Manager at Zynga,Computer Games,San Francisco Bay Area,3,1,,"[u'computer-games', u'customer-service']"
2666,S,2014-03-18 11:01:05.830829,,,,0,1,,[]
7722,S,2015-10-11 13:08:20.952766,,,Nigeria ,0,1,,[]
6940,S,2015-06-24 18:13:48.050758,,,San Francisco,0,91,,"[u'photography', u'forensic', u'hip-hop-dance']"
7724,P,2015-10-12 07:04:21.572010,Career Counsellor at CareerGuide.Com,Internet,"Noida Area, India",0,1,,[u'internet']
7725,S,2015-10-12 09:08:35.275702,,,Paris,0,16,,[]
7726,P,2015-10-12 12:44:57.544778,Policy Analyst at U.S. Department of the Interior,Environmental Services,Washington D.C. Metro Area,0,1,,[]
7743,S,2015-10-12 15:21:18.392920,,,Shelly,0,81,,"[u'criminal-justice', u'police', u'government', u'state-trooper']"
7737,S,2015-10-12 15:18:46.630952,,,Hendrum,0,61,,"[u'law', u'criminal-justice', u'police', u'criminal-law', u'state-trooper']"
7742,S,2015-10-12 15:20:59.764888,,,Minnesota,0,76,,[]
7739,S,2015-10-12 15:19:06.200139,,,Halstad,0,36,,[]
7733,S,2015-10-12 15:18:34.140734,,,Halstad,0,1,,[]
7735,S,2015-10-12 15:18:42.505721,,,Georgetown,0,46,,[]
7736,S,2015-10-12 15:18:45.024015,,,Halstad ,0,91,,[]
7734,S,2015-10-12 15:18:38.794057,,,Hendrum ,0,186,,"[u'marketing', u'chemical-engineering', u'fuels', u'renewable-energy']"
7711,S,2015-10-09 17:41:44.240971,,,Daresalaam,0,1,,[]
7718,P,2015-10-10 13:25:59.659406,Software Developer,Information Technology and Services,Greater Chicago Area,0,1,N,[]
4776,P,2014-12-23 14:39:02.478919,Associate at Lempia Summerfield Katz LLC,Law Practice,Greater Chicago Area,6,46,,"[u'law', u'design', u'software', u'history', u'economics', u'international-relations', u'research', u'public-speaking', u'c++', u'java', u'social-media', u'intellectual-property', u'international-development', u'computing', u'law-practice', u'policy']"
7676,P,2015-10-09 01:12:36.450667,Copywriter & Content Strategist,MARKETING_AND_ADVERTISING,San Francisco Bay Area,3,1,,[u'creativity']
7738,S,2015-10-12 15:18:52.615673,,,Hendrum,0,1,,[]
7721,P,2015-10-11 03:54:55.495693,Software Engineer  at Zynga,Computer Software,"San Francisco, CA",3,1,N,"[u'technology', u'software', u'tech', u'computer-software', u'project', u'projects']"
7740,S,2015-10-12 15:19:32.495340,,,"Hendrum, MN",0,76,,[]
7728,E,2015-10-12 13:29:35.653737,,,,0,1,,[]
7708,P,2015-10-09 15:30:03.163740,Sr. Data Analyst at Zynga,Mobile Gaming,San Francisco Bay Area,3,16,N,[]
7741,S,2015-10-12 15:20:34.513562,,,Halstad,0,46,,"[u'journalist', u'writting']"
7744,P,2015-10-12 15:43:30.840317,Associate Software Engineer at America's Test Kitchen,Internet,Greater Boston Area,0,1,,"[u'business', u'technology', u'programming', u'tech', u'consulting', u'coding', u'internet', u'web']"
7745,P,2015-10-12 16:41:21.203825,Senior User Experience Designer/ User Interface Artist at Zynga,Animation,San Francisco Bay Area,3,61,,[u'animation']
7746,E,2015-10-12 18:46:37.708873,,,,0,1,,[]
7747,P,2015-10-12 19:32:44.786588,Technical Consultant,INFORMATION_TECHNOLOGY_AND_SERVICES,San Francisco Bay Area,0,1,,[]
7749,E,2015-10-13 01:36:02.300265,,,,0,1,,[]
7731,S,2015-10-12 15:18:28.809019,,,Halstad,0,121,,[]
7751,P,2015-10-13 12:01:23.661282,Engineer at OHM Advisors,Civil Engineering,Greater Detroit Area,0,1,,[u'civil-engineering']
7752,P,2015-10-13 13:43:52.556293,Artist/Animator,Computer Games,San Francisco Bay Area,0,1,,[]
7748,P,2015-10-12 21:39:33.450792,Methods Engineer at BMW Manufacturing,Automotive,"Greenville, South Carolina Area",16,106,,"[u'engineering', u'science', u'mechanical', u'mathematics', u'mechanics', u'masters', u'automotive', u'master', u'logic']"
8265,P,2015-11-13 07:56:29.020123,Produced Screenwriter,Writing and Editing,Greater New York City Area,3,16,,[]
7784,P,2015-10-15 13:50:25.002759,Director - Head of Index and Single Stocks Structured Trading Americas at Barclays Investment Bank,Banking,Greater New York City Area,0,1,,[u'banking']
7732,S,2015-10-12 15:18:29.726548,,,Shelly,0,76,,[]
7755,S,2015-10-13 15:55:02.761051,,,New York,0,1,,[]
7756,S,2015-10-13 15:55:32.377038,,,New York,0,1,,[]
7757,P,2015-10-13 15:57:45.750663,Servpro East Central Cincinnati,Consumer Services,Cincinnati Area,0,1,,[]
4199,P,2014-10-20 11:12:22.916492,Teaching Assistant at Harvard University,Computer Software,Greater Boston Area,0,1,,"[u'programming', u'computer-science', u'software-engineering', u'java', u'language', u'python']"
7758,P,2015-10-13 18:29:41.665207,Lead Artist at Zynga,Computer Games,San Francisco Bay Area,3,1,,[u'computer-games']
7759,P,2015-10-13 18:46:15.945934,HR Analyst at Zynga,"Financial Services, Gaming",San Francisco Bay Area,2,1,,[u'financial-services']
7760,P,2015-10-13 18:52:03.290592,Sr. Systems Programmer at Zynga,Computer Games,San Francisco Bay Area,3,1,,[u'computer-games']
7761,S,2015-10-14 01:22:13.495878,,,,0,1,,[]
7763,S,2015-10-14 02:03:45.144168,,,,0,1,,[]
7765,S,2015-10-14 10:38:57.644976,,,Adiss Ababa,0,1,,[]
7767,S,2015-10-14 13:11:50.795109,,,London ,0,76,,[]
7769,S,2015-10-14 14:39:19.332238,,,New york city,0,16,,[]
7781,P,2015-10-14 18:45:11.077087,Consultant at IBM,Management Consulting,Greater Atlanta Area,0,1,N,"[u'college', u'business', u'entrepreneurship', u'technology', u'startups', u'analysts', u'analytics']"
7773,S,2015-10-14 14:42:32.480343,,,New York,0,1,,[]
7775,S,2015-10-14 14:42:52.801264,,,New York,0,1,,[]
7772,S,2015-10-14 14:41:35.353131,,,New york,0,1,,[]
1127,P,2013-07-11 11:23:16.981326,Research Analyst at The Advisory Board Company,Hospital & Health Care,Washington D.C. Metro Area,18,451,,"[u'medicine', u'health-care', u'music', u'health', u'biology', u'teaching', u'hospital', u'research', u'genetics', u'public-speaking', u'cancer', u'photoshop', u'data-analysis']"
7754,S,2015-10-13 15:12:24.296321,,,Minnesto,0,151,,"[u'career', u'carrer', u'planning', u'graduation', u'requirem']"
7768,S,2015-10-14 14:37:47.550421,,,New york,0,1,,[]
7762,S,2015-10-14 01:42:52.427442,,,Victoria,0,1,,[]
7771,S,2015-10-14 14:41:14.964952,,,New york,0,1,,[u'mechanical-engineering']
7764,S,2015-10-14 06:19:57.784245,,,Fort pierce,0,16,,[]
7780,S,2015-10-14 14:46:22.052980,,,New york ,0,1,,[]
7774,S,2015-10-14 14:42:38.595634,,,New york,0,76,,[]
7776,S,2015-10-14 14:44:00.488815,,,New york,0,1,,[]
7777,S,2015-10-14 14:44:19.111166,,,New york,0,1,,[]
7778,S,2015-10-14 14:45:00.331304,,,New york,0,1,,[u'stockbroker']
7779,S,2015-10-14 14:45:23.456249,,,Newyork,0,1,,[]
7770,S,2015-10-14 14:40:31.523240,,,New york city,0,1,,[]
7753,S,2015-10-13 15:01:33.983692,,,Halstad,0,31,,[]
8097,P,2015-11-04 15:45:12.508970,Rockwall Administrator at Frostburg State University,Public Relations and Communications,"Baltimore, Maryland Area",0,1,,[]
7782,P,2015-10-14 20:21:28.309852,Accounts Receivable Clerk at Big Ass Fans,Hospital & Health Care,"Lexington, Kentucky Area",0,1,,"[u'accounting', u'healthcare', u'call']"
7783,E,2015-10-15 13:10:26.700755,,,,0,1,,[]
7786,P,2015-10-15 15:20:37.406239,Associate Commissioner for Policy at Indiana Commission for Higher Education,Government Administration,"Indianapolis, Indiana Area",2,1,W,"[u'macro-economics', u'policy']"
7789,P,2015-10-15 17:40:33.157943,Vice President at Barclays Capital,Investment Banking,Greater New York City Area,1,1,,[u'investment-banking']
7787,P,2015-10-15 15:53:54.115453,Investment Banking Technology Risk & Control,Investment Banking / Technology,New York City,1,16,,[u'technology']
7790,P,2015-10-15 18:40:40.084385,Software Engineer at Zynga,Computer Games,San Francisco,0,1,,[u'computer-games']
7792,P,2015-10-15 19:18:40.831576,Finance professional,,,0,0,,[]
7793,S,2015-10-15 22:31:04.203975,,,,0,6,,[]
7794,P,2015-10-16 04:01:24.058422,Sr.SEO Analyst at CareerGuide.Com,Information Technology and Services,"Noida Area, India",0,1,,[]
4419,P,2014-11-17 11:05:23.006921,Non Profit Executive and Attorney,Nonprofit Organization Management,Greater Boston Area,6,91,,"[u'business', u'education', u'entrepreneurship', u'marketing', u'teaching', u'international', u'government', u'management', u'politics', u'social', u'advertising', u'economics', u'the', u'research', u'public-relations', u'sales', u'philosophy', u'public', u'studies', u'human-rights', u'public-speaking', u'leadership', u'development', u'planning', u'public-policy', u'relations', u'social-media', u'nonprofits', u'of', u'business-development', u'community-outreach', u'grants', u'policy', u'political', u'start-ups', u'volunteer-management']"
7796,P,2015-10-16 12:45:43.697100,Family and Community Engagement Coordinator and Professional Educator,Public Policy,Greater New York City Area,0,1,,[u'public-policy']
8145,P,2015-11-05 21:54:34.487209,Electronics/Mechanical systems validation Engineer,Mechanical or Industrial Engineering,"Indianapolis, Indiana Area",0,1,,[]
8266,P,2015-11-13 08:55:57.300115,Big Data Consultant at Teradata,Computer Software,Greater Chicago Area,2,16,,"[u'computer', u'computerscience', u'computerengineering', u'computers', u'computer-software', u'computereng', u'database']"
7788,S,2015-10-15 16:31:14.382974,,,Victoria,0,151,,[]
7799,S,2015-10-16 19:54:24.684727,,,Warren,0,1,,[]
7800,S,2015-10-16 20:18:57.912660,,,Newark,0,1,,[]
7801,S,2015-10-17 14:04:58.773433,,,Palm Springs,0,1,,[]
7802,S,2015-10-17 17:00:13.198926,,,,0,1,,[]
7803,S,2015-10-18 01:33:14.882583,,,Cameron Park,0,46,,[]
7804,S,2015-10-18 07:00:08.290373,,,DAR ES SALAAM,0,16,,[]
7805,S,2015-10-18 12:07:55.251558,,,,0,1,,[]
7806,S,2015-10-18 12:47:19.364434,,,Memphis,0,1,W,[]
7825,S,2015-10-19 12:01:51.915780,,,Haslet texas,0,276,,[]
7807,P,2015-10-18 13:26:46.694940,Supervisor of Mentoring Services,Social Work,"Columbus, Ohio Area",1,1,,"[u'education', u'social-work']"
7808,S,2015-10-18 13:51:26.337732,,,Lexington,0,1,,[]
7811,E,2015-10-18 22:24:31.490008,,,,0,1,,[]
7827,S,2015-10-19 12:04:48.000533,,,Justin,0,66,,"[u'veterinarian', u'teacher']"
7810,E,2015-10-18 17:06:03.520909,,,,0,1,,[]
7814,S,2015-10-19 11:05:55.070317,,,Justin TX,0,191,,[]
3174,P,2014-04-28 20:25:14.861120,Chief Administrative Officer at a large bank,Financial Services,Ireland,7,16,N,"[u'business', u'engineering', u'career-paths', u'marketing', u'management', u'coaching', u'resource', u'human-resources', u'analysis', u'financial-services', u'process', u'project-management', u'problem-solving', u'systems']"
7823,S,2015-10-19 11:11:12.815224,,,Justin,0,1,,[]
7831,S,2015-10-19 12:07:27.690006,,,Justin,0,1,,[]
6472,P,2015-05-18 13:28:30.437261,,,,1,1,,[]
7828,S,2015-10-19 12:06:34.204113,,,Justin Tx.,0,61,,[]
8146,P,2015-11-05 21:59:35.983658,Automotive Development Engineer at Novelis,Automotive,Greater Detroit Area,0,1,,[u'automotive']
7795,S,2015-10-16 07:34:41.810886,,,Tagbilaran,0,31,,[]
7812,S,2015-10-19 11:03:39.218167,,,,0,1,,[]
7820,S,2015-10-19 11:08:34.957905,,,Justin,0,1,,[]
7816,S,2015-10-19 11:08:04.719142,,,Justin,0,196,,[]
7819,S,2015-10-19 11:08:14.198345,,,Justin,0,21,,"[u'technology', u'writing', u'new-tech']"
7813,S,2015-10-19 11:05:30.506438,,,Justin ,0,146,,"[u'doctor', u'medicine', u'people', u'medicane']"
2460,P,2014-03-10 16:32:40.327105,User Experience Designer at LinkedIn,Design,San Francisco Bay Area,38,586,,"[u'art', u'design', u'graphic-design', u'communication', u'books', u'startups', u'information', u'photoshop', u'web-design', u'digital-media', u'graphics', u'mobile-design', u'multimedia', u'start-ups', u'user-experience', u'user-experience-design', u'visual-design']"
7832,S,2015-10-19 12:07:28.959105,,,Justin,0,126,,"[u'lawyer', u'veterinarian', u'veterinary', u'buisness', u'vet-schools', u'law-schools']"
7817,S,2015-10-19 11:08:08.039679,,,Justin,0,36,,[]
7824,S,2015-10-19 11:12:17.628887,,,JustinTX,0,136,,"[u'chef', u'students', u'cook', u'experts', u'cooks', u'resturant', u'profesinal']"
7830,S,2015-10-19 12:07:25.623248,,,Justin,0,51,,"[u'nurse', u'career-path', u'healthcare', u'nurse-degree']"
7829,S,2015-10-19 12:07:15.900623,,,Justin,0,356,,[]
7821,S,2015-10-19 11:09:15.215864,,,"Justin,TX",0,216,,"[u'engineering', u'technology', u'books', u'coding', u'3d-animation', u'online-gaming', u'video-game-production', u'c++', u'gaming-industry', u'novel-writer', u'javascript']"
7833,S,2015-10-19 12:07:38.864973,,,Justin TX,0,1,,[]
7834,S,2015-10-19 12:07:52.662572,,,Justin,0,6,,[]
